@RELATION golfdata.csv

@ATTRIBUTE name	{HarrisonFrazar,DavisLoveIII,FrankLickliter,BrinyBaird,JerryKelly,JohnRiegger,StephenAmes,CraigBarlow,PaulAzinger,RetiefGoosen,JohnHuston,VijaySingh,OmarUresti,AaronBaddeley,CraigBowden,BrendenPappas,JesperParnevik,BoVanPelt,MichaelAllen,LukeDonald,JoeDurant,CarlosFranco,ShaunMicheel,CoreyPavin,ChrisRiley,StephenAllan,CameronBeckman,RobertGamez,CharlesHowellIII,JonathanByrd,BenCrane,MarkHensby,TimHerron,PatPerez,D.J.Brigman,BartBryant,FredFunk,BrianGay,DuffyWaldorf,TommyArmourIII,PatBates,JasonDufner,BrentGeiberger,JohnMaginnes,ShigekiMaruyama,KevinNa,OlinBrowne,RussCochran,PeterJacobsen,TedPurdy,HidetoTanihara,TjaartvanderWalt,DannyBriggs,JonathanKaye,KenichiKuboya,RodPampling,AndreStolz,BobBurns,KenDuke,DavidIshii,TomLehman,ScottSimpson,ArjunAtwal,WoodyAustin,JasonBohn,ToddFischer,LucasGlover,RichardS.Johnson,BobbyKalinowski,BradLardon,JoeOgilvie,RyanPalmer,JohnSenden,HidemichiTanaka,JeffBrehaut,HeathSlocum,LorenRoberts,TomCarter,JeffMaggert,StuartAppleby,ChadCampbell,JimFuryk,CraigPerks,KennyPerry,BrettQuigley,GrantWaite,GeneSauers,DarrenClarke,MichelleWie,DavidMorlandIV,BoydSummerhays,DeanWilson,DanielChopra,RichBarcelo,BenCurtis,JohnCook,ScottHoch,TomPernice_Jr,EstebanToledo,TrippIsenhour,BrianKortan,RogerTambellini,DavidBranshaw,KrisCox,ZachJohnson,RonCastillo_Jr,SteveFlesch,DavidPeoples,SpikeMcRoy,GregMeyer,VaughnTaylor,ChrisCouch,NotahBegayIII,ChrisSmith,CraigStadler,TimPetrovic,HunterMahan,DanOlsen,AdamScott,RolandThatcher,SkipKendall,MattKuchar,JeffSluman,BlaineMcCallister,WesShort,BrianBateman,PatrickSheehan,J.P.Hayes,KevinHayashi,TetsujiHiratsuka,ToddHamilton,HirofumiMiyase,YusakuMiyazato,JohnMorse,KevinMuncrief,ScottHend,CarlPettersson,JonathanOta,MyungJunPark,GuyBoros,TomByrum,DaveEichelberger,PhilMickelson,JayHaas,BernhardLanger,KentJones,J.L.Lewis,KirkTriplett,RoccoMediate,MarkOMeara,GeoffOgilvy,ScottVerplank,DannyEllis,JustinLeonard,JohnDaly,LeeJanzen,StephenLeaney,RobertDamron,BobEstes,StevePate,MikeWeir,BillyAndrade,PaulStankowski,MarcoDawson,FredrikJacobson,StewartCink,NealLancaster,ScottMcCarron,SteveElkington,DonnieHammond,KevinSutherland,MarkCalcavecchia,MathiasGronberg,Per-UlrikJohansson,J.J.Henry,SteveLowery,GlenHnatiuk,IanLeggatt,PatrickMoore,JayWilliamson,DanForsman,JayDelsing,KeithFergus,MattGogel,MarkBrooks,DudleyHart,BillyMayfair,BrandtJobe,RichBeem,GlenDay,ChrisDiMarco,SteveStricker,HalSutton,JoeySindelar,DavidGossett,CliffKresge,GeoffreyDean,EdFiori,MichaelBeard,MarkHayes,SergioGarcia,RobertAllenby,RickyBarnes,AlexCejka,BobTway,JimCarter,ArronOberholser,JohnRollins,K.J.Choi,FredCouples,TimClark,RorySabbatini,PaulCasey,NiclasFasth,HankKuehne,StevenTate,BillGlasson,DonYrene,GusCable,TonyRohlik,BrettUpper,PhillipPrice,WillieWood,JayDonBlake,GregChalmers,DavidEdwards,SteveFriesen,MarkWilson,JoelKribel,DavidSutherland,KevinStadler,DennisPaulson,TrevorDodds,DeanePappas,CaseyMartin,ScottGutschewski,AaronBarber,StanUtley,JasonGore,MikeHulbert,LarryMize,BryceMolder,JohnE.Morgan,TagRidings,NickWatney,BrianWatts,BradFaxon,JoseMariaOlazabal,TommyTolles,KrisMoe,MikeSpringer,MichaelClarkII,MarkWiebe,PaulMcGinley,JimMcGovern,RobinFreeman,MikeGrob,ToddBarranger,RobertHamilton,D.A.Points,KevinStreelman,BrianHenninger,MikeStandly,KeithClearwater,JohnEllis,KellyGibson,MikeHeinen,DavidLebeck,JinPark,DickyPride,DaveStockton_Jr,KenGreen,ShawnKelly,GeorgeBurns,GarrettWillis,RogerMaltbie,RickLeibovich,ThomasBjorn,TigerWoods,KeiichiroFukabori,LeeWestwood,ChrisHeinz,RonSkayhan,DavidSchnider,PaulHoltby,TimParun,MikeLavery,J.B.Sneve,DavidOh,JustinRose,DavidToms,PeterLonard,AngelCabrera,DavidBerganio_Jr,EduardoRomero,NickPrice,ScottHeyn,FultonAllem,DaisukeMaruyama,DavidFrost,DannyEdwards,DonPooley,TedTryba,JohnDouma,SeanMurphy,ChrisNallen,ScottHarrington,CarlPaulson,BenoitBeisser,CraigParry,JoseCoceres,ErikCompton,SvenStruver,BobFord,SteveBurns,AlanMorin,TatsuakiNakamura,DeanProwse,BobHeintz,ToddGleaton,AndyMorse,RamonBescansa,LeeRinker,LenMattiace,JohnBungert,TrevorImmelman,TomWatson,NickFaldo,ErnieEls,PatrickDamron,NickFlanagan,IanPoulter,DeanA.Wilson,ArnoldPalmer,PadraigHarrington,ColinMontgomerie,GregNorman,PaulLawrie,BrianDavis,FranklinLangham,KevinDurkin,TimWeinhart,NickCassini,DavidNoll,CraigStevens,BrianDixon,CaseyWittenberg,SandyLyle,BrandtSnedeker,MichaelCampbell,BenCrenshaw,RaymondFloyd,Lian-WeiZhang,JackNicklaus,NathanSmith,IanWoosnam,ToshiIzawa,GaryWolstenholme,FuzzyZoeller,GaryPlayer,CharlesCoody,TommyAaron,CurtisStrange,JeffreyLankford,D.J.Trahan,GeorgeBryan,MikeHarmon,BrianHarman,EdwardLoar,PhilBlackmar,JimmyWalker,VictorSchwamkrug,DavidLundstrom,BrianSmith,TyArmstrong,LonnyAlexander,KenKelley,JasonLaing,JamesH.McLean,AndrewMcLardy,BrentSchwarzrock,PatrickPrince,DavidChurch,MichaelPearson,TimThelen,BryantMacKellar,DerekSanders,KellyMitchum,JerryHaas,CharlesWarren,ScottPiercy,AndyCrain,JasonHartwick,JCAnderson,BradElder,JamieElliott,CameronDoan,MichaelHenderson,DanPohl,RodCurl,MichaelBradley,DougBarron,JoelEdwards,VanceVeazey,JimGallagher_Jr,GregKraft,RickFehr,DavidHowser,BrianWilson,ZebPatten,BobbyCochran,BrettPaquet,MattLoving,LorenPersonett,TimTims,DarrenFichardt,ThongchaiJaidee,BradAdamonis,MiguelAngelJimenez,DarrellKestner,CarlAlexander,CraigThomas,HeathWassem,RobertDeruntz,SpencerLevin,DavidRoesch,BillHaas,GeoffreySisk,TomKite,JoakimHaeggman,ChezReavie,JustinHicks,BubbaWatson,RobertGarrigus,BrendanJones,BrockMackenzie,ParkerMcLachlin,EricAxley,AndrewTschudin,CamiloVillegas,JohnElliott,ThomasLevet,ScottWeatherly,CharletonDechert,PeteJordan,DavidFaught,GabrielHjertstedt,JohnConnelly,JeffGove,JimmyGreen,LeifOlsen,PaytonOsborn,StephenSokol,JohnsonWagner,SteveGotsche,CaseyBourque,OscarAlvarez,JoeyMaxon,DavidDuval,DavidCarr,CharleyHoffman,TomScherrer,MattHendrix,BrandonKnaub,RickyTouma,DelPonchock,JimSchouller_Jr,GeorgeBradford,MikeSmall,JoeAffrunti,ChrisBotsford,DerekLamely,BrettMelton,RoyBiancalana,DannyMulhearn,HiroyukiFujita,JohnBermel,JamieRogers,BradleyHeaven,ChrisWinkel,KevinHaefner,JohnShawver,WayneLevi,DavidOgrin,TimConley,JimBenepe,BradBryant,MikeSullivan,DaveRummells,MikeSposa,PhilTataurangi,BillBritton,NolanHenke,AkioSadakata,JohnAdams,BradFabel,KennyKnox,WilliamLinkIV,LarryRinker,DanHalldorson,MacOGrady,SamRandolph,GaryHallberg,DennisColligan,MikeDonald,DavidBranham,KevinSavage,BobLohr,NickGilliam,NathanFritz,JerrySmith,JimSchuman,MarioTiziani,CharlieBrown,JonTurcott,AndyBarrett,SeanPacetti,MiguelRivera,MattSeppanen,JeffRoth,RyanWelborn,MikeAustin,SteveVecellio,BobAckerman,Jean-FrancoisRemesy,NickOHern,ChipSullivan,DavidHowell,S.K.Ho,ShingoKatayama,ScottDrummond,JeffCoston,RaphaelJacquelin,HaleIrwin,QuinnGriffing,RicardoGonzalez,ZaneZwemke,TimFleming,AlanSchulte,GraemeMcDowell,FrankBensel,SteveSchneiter,CaryHungate,BruceSmith,BobSowards,MikeNorthern,RonPhilo_Jr,DavidTentis,RobertThompson,MikeBaker_Jr,MikeSchuchart,SeanEnglish,MarkEvenson,BrettRumford,BarryLane,PeterSenior,PierreFulke,TimWilkinson,MattWeibring,BradleyHughes,JyotiRandhawa,EliZackheim,KevinGiancola,TomGleeton,UlyGrisette,FrankGraziosa,BobMucha,MarcelSiem,JasonCaron,JamieNeher,FrankVana,JefferyW.Martin,JimRutledge,DirkAyers,BradSutterfield,ScottDunlap,MarcGirouard,ClintJensen,RichardScott,StephenWoodard,JonMills,SteveScott,RichardZokol,DerekGillespie,RobMcMillan,DavidHearn,MarcBourgeois,CraigDoell,DavidMathis,JamesLepp,DarrenWallace,AdamMeyer,BrandelChamblee,JJWall,SeanFarren,JohnAber,RettCrowder,PaulGoydos,EdFryatt,MarcoRuiz,RyanMoore,ChrisStroud,BradHauer,JayOverton}
@ATTRIBUTE strokes	real
@ATTRIBUTE tournament	real

@DATA
J.P.Hayes,69.25,29
HankKuehne,69.25,29
GeoffOgilvy,69.25,29
BrianGay,69.5,29
WoodyAustin,69.5,29
OlinBrowne,69.5,29
JustinRose,69.5,29
WesShort,69.5,29
GlenDay,69.5,29
StephenAllan,69.75,29
PaulAzinger,69.75,29
RichBarcelo,69.75,29
DannyBriggs,69.75,29
BrettQuigley,69.75,29
BobBurns,69.75,29
NealLancaster,69.75,29
HunterMahan,69.75,29
ScottMcCarron,69.75,29
MattGogel,70,29
PatrickSheehan,70,29
TomByrum,70,29
BillGlasson,70.25,29
JasonDufner,70.5,29
SteveFlesch,70.5,29
JeffBrehaut,70.5,29
JayWilliamson,70.5,29
RobertDamron,70.5,29
BillyMayfair,70.5,29
LarryMize,70.5,29
DavidPeoples,70.5,29
TomPernice_Jr,70.5,29
DanForsman,70.75,29
MathiasGronberg,70.75,29
PatBates,70.75,29
GregChalmers,70.75,29
RolandThatcher,71,29
JohnE.Morgan,71,29
DanOlsen,71,29
PatPerez,71,29
CarlPettersson,71,29
LucasGlover,71.25,29
SteveStricker,71.25,29
BillHaas,71.5,29
JoeOgilvie,71.5,29
RobertGamez,71.75,29
J.L.Lewis,71.75,29
KenDuke,72,29
MikeGrob,72,29
DavidMorlandIV,72,29
LenMattiace,72.25,29
HidetoTanihara,72.75,29
MarkHensby,70.5,29
ScottHoch,70.5,29
SpikeMcRoy,70.5,29
SeanPacetti,70.5,29
RyanPalmer,70.5,29
StevePate,70.5,29
TimPetrovic,70.5,29
MiguelRivera,70.5,29
JohnSenden,70.5,29
RogerTambellini,70.5,29
TommyTolles,70.5,29
ArjunAtwal,70.5,29
BrinyBaird,70.5,29
JoseCoceres,70.5,29
KrisCox,70.5,29
DavidEdwards,70.5,29
BrentGeiberger,71,29
TrippIsenhour,71,29
SkipKendall,71,29
MattKuchar,71,29
TommyArmourIII,71,29
MichaelBradley,71,29
JohnCook,71,29
DudleyHart,71.5,29
MikeHeinen,71.5,29
GregKraft,71.5,29
ShaunMicheel,71.5,29
DennisPaulson,71.5,29
LorenRoberts,71.5,29
MattSeppanen,71.5,29
ChrisSmith,71.5,29
EstebanToledo,71.5,29
AaronBarber,71.5,29
CraigBowden,71.5,29
D.J.Brigman,71.5,29
BartBryant,71.5,29
MichaelClarkII,71.5,29
JoeDurant,71.5,29
BrianKortan,72,29
KevinNa,72,29
CarlPaulson,72,29
TagRidings,72,29
JeffRoth,72,29
OmarUresti,72,29
MarkWilson,72,29
AaronBaddeley,72,29
JasonBohn,72,29
TomCarter,72,29
K.J.Choi,72,29
RussCochran,72,29
JayDelsing,72,29
DannyEllis,72,29
CraigPerks,72.5,29
HeathSlocum,72.5,29
GarrettWillis,72.5,29
GuyBoros,72.5,29
DavidBranshaw,72.5,29
KenGreen,73,29
JohnHuston,73,29
JeffMaggert,73,29
HirofumiMiyase,73,29
DavidSutherland,73,29
GrantWaite,73,29
BrianWatts,73,29
KevinMuncrief,73.5,29
DeanWilson,73.5,29
FultonAllem,73.5,29
CliffKresge,74,29
BradLardon,74,29
GeneSauers,74,29
TedTryba,74,29
BrianBateman,74,29
TrevorDodds,74,29
DeanePappas,74.5,29
PhilTataurangi,74.5,29
ScottHend,75,29
StephenAmes,75,29
BradleyHeaven,75.5,29
DickyPride,75.5,29
RyanWelborn,75.5,29
CaseyWittenberg,75.5,29
MikeAustin,75.5,29
ChrisCouch,75.5,29
SteveVecellio,76,29
BobAckerman,79,29
VijaySingh,70,31
ChrisDiMarco,70,31
JustinLeonard,70,31
ErnieEls,70.25,31
ChrisRiley,70.25,31
K.J.Choi,70.5,31
PaulMcGinley,70.5,31
PhilMickelson,70.5,31
RobertAllenby,70.75,31
StephenAmes,70.75,31
BenCrane,70.75,31
AdamScott,70.75,31
DarrenClarke,71,31
BrianDavis,71,31
BradFaxon,71,31
ArronOberholser,71,31
StuartAppleby,71.25,31
StewartCink,71.25,31
MattGogel,71.25,31
FredrikJacobson,71.25,31
Jean-FrancoisRemesy,71.25,31
LorenRoberts,71.25,31
DavidToms,71.25,31
TomByrum,71.5,31
ChadCampbell,71.5,31
LukeDonald,71.5,31
J.L.Lewis,71.5,31
ShaunMicheel,71.5,31
GeoffOgilvy,71.5,31
TigerWoods,71.5,31
CharlesHowellIII,71.75,31
CarlosFranco,71.75,31
MiguelAngelJimenez,71.75,31
NickOHern,71.75,31
ChipSullivan,71.75,31
BoVanPelt,71.75,31
BrinyBaird,72,31
SteveFlesch,72,31
JayHaas,72,31
ToddHamilton,72,31
TrevorImmelman,72,31
ZachJohnson,72,31
IanPoulter,72,31
BrettQuigley,72,31
DavidHowell,72.25,31
TommyArmourIII,72.25,31
NiclasFasth,72.25,31
PadraigHarrington,72.25,31
MichaelCampbell,72.5,31
NickFaldo,72.5,31
JoeOgilvie,72.5,31
PatrickSheehan,72.5,31
DuffyWaldorf,72.5,31
CarlPettersson,72.75,31
PaulAzinger,73,31
S.K.Ho,73,31
RodPampling,73,31
CraigParry,73,31
EduardoRomero,73,31
HidemichiTanaka,73,31
BobTway,73,31
WoodyAustin,73.25,31
ShingoKatayama,73.25,31
JeffSluman,73.25,31
ScottVerplank,73.25,31
ScottDrummond,73.5,31
BernhardLanger,73.5,31
RobertGamez,74,31
MarkHensby,74,31
ColinMontgomerie,74.25,31
RoyBiancalana,74.75,31
JeffCoston,75.25,31
SkipKendall,76,31
BrianBateman,73,31
HeathSlocum,73,31
KevinSutherland,73,31
MikeWeir,73,31
LeeWestwood,73,31
RaphaelJacquelin,73,31
ThomasLevet,73,31
PeterLonard,73,31
RoccoMediate,73,31
JoseMariaOlazabal,73,31
TimPetrovic,73,31
JonathanByrd,73,31
PaulCasey,73,31
AlexCejka,73,31
JoeDurant,73,31
FredFunk,73,31
SergioGarcia,73,31
HaleIrwin,73,31
PhillipPrice,73.5,31
TedPurdy,73.5,31
JustinRose,73.5,31
HalSutton,73.5,31
StephenLeaney,73.5,31
JesperParnevik,73.5,31
TomPernice_Jr,73.5,31
BillBritton,73.5,31
BenCurtis,73.5,31
QuinnGriffing,73.5,31
JoeySindelar,74,31
CraigThomas,74,31
KirkTriplett,74,31
DavisLoveIII,74,31
ScottMcCarron,74,31
BrendenPappas,74,31
MarkBrooks,74,31
TimClark,74,31
BobEstes,74,31
RicardoGonzalez,74,31
ZaneZwemke,74,31
MarkOMeara,74.5,31
KennyPerry,74.5,31
TimFleming,74.5,31
HarrisonFrazar,74.5,31
ShigekiMaruyama,75,31
AngelCabrera,75,31
JohnHuston,75,31
AlanSchulte,75.5,31
MikeSmall,75.5,31
BrendanJones,75.5,31
RichBeem,75.5,31
GraemeMcDowell,76,31
FrankBensel,76,31
BillyAndrade,76.5,31
SteveSchneiter,76.5,31
JerryKelly,76.5,31
JimFuryk,76.5,31
JoakimHaeggman,76.5,31
CaryHungate,76.5,31
IanWoosnam,76.5,31
RorySabbatini,77,31
BruceSmith,77,31
SteveLowery,77,31
TetsujiHiratsuka,77,31
BobSowards,77.5,31
JonathanKaye,77.5,31
MikeNorthern,77.5,31
RonPhilo_Jr,77.5,31
JeffRoth,78,31
DavidTentis,78,31
RobertThompson,78,31
TimHerron,78,31
MikeBaker_Jr,78.5,31
JohnDaly,78.5,31
MikeSchuchart,79,31
ThongchaiJaidee,79,31
DavidDuval,79,31
SeanEnglish,79.5,31
JeffreyLankford,80,31
MarkEvenson,81,31
StewartCink,67.25,32
RorySabbatini,68.25,32
TigerWoods,68.25,32
AngelCabrera,68.5,32
DavisLoveIII,68.5,32
ChrisDiMarco,68.75,32
DavidToms,68.75,32
BobTway,68.75,32
StuartAppleby,69,32
AlexCejka,69,32
CharlesHowellIII,69,32
LeeWestwood,69,32
RobertAllenby,69,32
DarrenClarke,69.25,32
RodPampling,69.25,32
PaulCasey,69.5,32
LukeDonald,69.5,32
SergioGarcia,69.5,32
JerryKelly,69.75,32
ScottVerplank,69.75,32
ToddHamilton,70,32
JimFuryk,70.25,32
ZachJohnson,70.25,32
StephenLeaney,70.25,32
JesperParnevik,70.25,32
StephenAmes,70.25,32
S.K.Ho,70.5,32
MiguelAngelJimenez,70.5,32
ShigekiMaruyama,70.5,32
KennyPerry,70.5,32
BrettRumford,70.5,32
FredCouples,70.75,32
BradFaxon,70.75,32
TrevorImmelman,70.75,32
FredrikJacobson,70.75,32
ThongchaiJaidee,70.75,32
ThomasLevet,70.75,32
PeterLonard,70.75,32
JoeySindelar,70.75,32
VijaySingh,70.75,32
JayHaas,71,32
MikeWeir,71,32
JohnDaly,71.25,32
PhilMickelson,71.25,32
ChrisRiley,71.25,32
PaulMcGinley,71.5,32
NickPrice,71.5,32
TimClark,71.75,32
SteveFlesch,71.75,32
TommyArmourIII,72,32
RicardoGonzalez,72,32
JustinLeonard,72,32
ShaunMicheel,72,32
PhillipPrice,72,32
BarryLane,72.25,32
J.L.Lewis,72.25,32
AdamScott,72.25,32
K.J.Choi,72.5,32
CarlosFranco,72.5,32
ColinMontgomerie,72.5,32
ScottDrummond,73,32
NiclasFasth,73,32
FredFunk,73,32
BernhardLanger,73,32
ErnieEls,73.25,32
MarkHensby,73.25,32
JonathanKaye,73.25,32
CraigParry,73.25,32
ChadCampbell,73.5,32
KirkTriplett,73.5,32
AndrewMcLardy,73.75,32
MarkOMeara,74,32
PeterSenior,74,32
PadraigHarrington,74.25,32
PierreFulke,76,32
WoodyAustin,67.5,33
TimHerron,67.5,33
TomPernice_Jr,67.75,33
FredFunk,67.75,33
ZachJohnson,67.75,33
CoreyPavin,68,33
JasonBohn,68,33
MattGogel,68,33
ToddFischer,68.25,33
TomByrum,68.25,33
JeffSluman,68.25,33
KevinSutherland,68.25,33
RobertDamron,68.5,33
BradFaxon,68.5,33
HankKuehne,68.5,33
ArjunAtwal,68.5,33
JerryKelly,68.5,33
HidemichiTanaka,68.5,33
KirkTriplett,68.5,33
OmarUresti,68.5,33
FrankLickliter,68.75,33
HunterMahan,68.75,33
CraigBarlow,68.75,33
JoseCoceres,68.75,33
BoVanPelt,68.75,33
LorenRoberts,68.75,33
DavidPeoples,69,33
OlinBrowne,69,33
BrentGeiberger,69,33
TimWilkinson,69,33
GarrettWillis,69,33
JoeDurant,69.25,33
J.L.Lewis,69.25,33
KevinNa,69.25,33
TimPetrovic,69.25,33
CameronBeckman,69.25,33
CraigBowden,69.25,33
DanielChopra,69.25,33
JayWilliamson,69.25,33
TedPurdy,69.25,33
JohnSenden,69.25,33
JoeySindelar,69.25,33
HeathSlocum,69.25,33
JasonDufner,69.5,33
BrianKortan,69.5,33
BillyMayfair,69.5,33
BillyAndrade,69.5,33
JonathanByrd,69.5,33
KenDuke,69.75,33
SkipKendall,69.75,33
ChrisNallen,69.75,33
AaronBarber,69.75,33
PatBates,69.75,33
BartBryant,70,33
MikeHeinen,70,33
J.J.Henry,70,33
VaughnTaylor,70,33
BobBurns,70.25,33
BillHaas,70.25,33
MattWeibring,70.25,33
RyanPalmer,70.5,33
PatPerez,70.5,33
CraigPerks,70.5,33
MichaelAllen,70.5,33
AaronBaddeley,70.5,33
EstebanToledo,70.5,33
HirofumiMiyase,70.75,33
StevePate,70.75,33
RussCochran,70.75,33
RobertGamez,70.75,33
BrianHarman,71,33
JustinRose,71,33
ScottSimpson,71,33
RolandThatcher,71,33
TagRidings,71.25,33
PatrickSheehan,71.25,33
DeanePappas,71.5,33
DickyPride,71.5,33
ScottHend,73,33
StephenAllan,71,33
DavidSutherland,71,33
HalSutton,71,33
GrantWaite,71,33
DavidBranshaw,71,33
KrisCox,71,33
NiclasFasth,71,33
DavidFrost,71,33
BrianGay,71,33
BradleyHughes,71,33
JoeOgilvie,71,33
CarlPaulson,71,33
BrettQuigley,71,33
ChrisSmith,71.5,33
GuyBoros,71.5,33
TimClark,71.5,33
GlenDay,71.5,33
NickFlanagan,71.5,33
LeeJanzen,71.5,33
NealLancaster,71.5,33
NickPrice,71.5,33
JyotiRandhawa,71.5,33
WesShort,72,33
SteveStricker,72,33
DannyBriggs,72,33
MarkCalcavecchia,72,33
TomCarter,72,33
MathiasGronberg,72,33
CliffKresge,72,33
MattKuchar,72,33
PeterLonard,72,33
LenMattiace,72,33
BrendenPappas,72,33
DennisPaulson,72,33
GeneSauers,72.5,33
EliZackheim,72.5,33
JimCarter,72.5,33
DannyEllis,72.5,33
KentJones,72.5,33
BradLardon,72.5,33
JohnRollins,72.5,33
CaseyWittenberg,73,33
BlaineMcCallister,73,33
SpikeMcRoy,73,33
RichBarcelo,73,33
RogerTambellini,73.5,33
DeanWilson,73.5,33
JeffBrehaut,73.5,33
JayDelsing,73.5,33
TommyTolles,74,33
ChrisCouch,74,33
TrevorDodds,74,33
MikeGrob,74,33
RichardS.Johnson,74,33
GregChalmers,74.5,33
FredCouples,74.5,33
AndreStolz,75,33
TedTryba,75,33
KevinGiancola,75,33
LucasGlover,75,33
DavidMorlandIV,75,33
PhilTataurangi,75.5,33
BrianWatts,75.5,33
MarkWilson,75.5,33
DanForsman,75.5,33
TomGleeton,75.5,33
UlyGrisette,75.5,33
JoelKribel,75.5,33
MarkBrooks,76,33
KevinMuncrief,76,33
FrankGraziosa,77,33
BobMucha,78.5,33
VijaySingh,67,34
TigerWoods,67.75,34
AdamScott,67.75,34
DanielChopra,68.5,34
JohnRollins,68.5,34
HankKuehne,68.75,34
ShigekiMaruyama,68.75,34
JayWilliamson,69,34
BradFaxon,69.25,34
BillHaas,69.25,34
CharlesHowellIII,69.25,34
CamiloVillegas,69.5,34
DavidDuval,69.75,34
DavidToms,69.75,34
ZachJohnson,69.75,34
DennisPaulson,69.75,34
DanForsman,70,34
RichardS.Johnson,70,34
MattKuchar,70,34
RyanPalmer,70,34
DeanePappas,70,34
SkipKendall,70.25,34
NealLancaster,70.25,34
TimPetrovic,70.25,34
ToddFischer,70.5,34
FrankLickliter,70.5,34
HunterMahan,70.5,34
DavidPeoples,70.5,34
AaronBaddeley,70.75,34
JonathanByrd,70.75,34
DeanWilson,70.75,34
BrentGeiberger,70.75,34
JesperParnevik,70.75,34
JustinRose,70.75,34
JeffBrehaut,71,34
JimFuryk,71,34
JohnDaly,71.25,34
JasonDufner,71.25,34
KenGreen,71.25,34
MikeHeinen,71.25,34
J.J.Henry,71.25,34
MarkHensby,71.25,34
LeeJanzen,71.25,34
KentJones,71.25,34
ArronOberholser,71.25,34
JeffSluman,71.25,34
HidemichiTanaka,71.25,34
CameronBeckman,71.75,34
JasonBohn,71.75,34
TimClark,71.75,34
RobertGamez,71.75,34
StevePate,71.75,34
CraigPerks,71.75,34
JohnSenden,71.75,34
DannyBriggs,72,34
TrevorImmelman,72,34
BillyMayfair,72,34
JoeySindelar,72,34
MichaelAllen,72.25,34
RobertDamron,72.25,34
MarkWilson,72.25,34
BrinyBaird,72.5,34
BenCrane,72.5,34
DannyEllis,72.5,34
BobBurns,72.75,34
HarrisonFrazar,72.75,34
PatBates,73.25,34
BrianKortan,73.5,34
GuyBoros,73.75,34
MarkOMeara,74.5,34
BillyAndrade,71.5,34
TommyArmourIII,71.5,34
ArjunAtwal,71.5,34
SpikeMcRoy,71.5,34
GeoffOgilvy,71.5,34
PatPerez,71.5,34
BrettQuigley,71.5,34
WesShort,71.5,34
MarcelSiem,71.5,34
RolandThatcher,71.5,34
RussCochran,71.5,34
NickFlanagan,71.5,34
AaronBarber,71.5,34
D.J.Brigman,71.5,34
TomCarter,71.5,34
ScottHend,71.5,34
CaseyWittenberg,72,34
TimHerron,72,34
TedPurdy,72,34
ChrisSmith,72,34
BoVanPelt,72,34
GlenDay,72,34
RichBarcelo,72,34
BrianBateman,72,34
MarkBrooks,72,34
DudleyHart,72,34
GrantWaite,72.5,34
GarrettWillis,72.5,34
BrianHenninger,72.5,34
BlaineMcCallister,72.5,34
KevinNa,72.5,34
DanOlsen,72.5,34
TomPernice_Jr,72.5,34
PatrickSheehan,72.5,34
HeathSlocum,72.5,34
DavidSutherland,72.5,34
KevinSutherland,72.5,34
NiclasFasth,72.5,34
BrianGay,72.5,34
LucasGlover,72.5,34
SteveLowery,73,34
HirofumiMiyase,73,34
JoseCoceres,73,34
CraigBowden,73,34
JasonCaron,73,34
DavidFrost,73,34
MathiasGronberg,73,34
ShaunMicheel,73.5,34
ChrisNallen,73.5,34
JamieNeher,73.5,34
PhillipPrice,73.5,34
DickyPride,73.5,34
TagRidings,73.5,34
SteveStricker,73.5,34
KrisCox,73.5,34
BenCurtis,73.5,34
WoodyAustin,73.5,34
BartBryant,73.5,34
GregChalmers,73.5,34
KevinMuncrief,74,34
GeneSauers,74,34
RogerTambellini,74,34
LenMattiace,74.5,34
BrendenPappas,74.5,34
GeoffreySisk,74.5,34
PhilTataurangi,74.5,34
EstebanToledo,74.5,34
JohnCook,74.5,34
KenDuke,75,34
OlinBrowne,75,34
RonPhilo_Jr,75.5,34
FrankVana,76,34
ChrisCouch,76,34
DavidBranshaw,76,34
PaulAzinger,76.5,34
CliffKresge,77,34
MikeBaker_Jr,78,34
StephenAllan,78.5,34
TrevorDodds,78.5,34
JefferyW.Martin,79,34
DavidGossett,84,34
VijaySingh,68.75,35
MikeWeir,68.75,35
JoeOgilvie,69.25,35
TomLehman,69.5,35
HunterMahan,69.5,35
StewartCink,69.5,35
JustinRose,69.5,35
RobertDamron,69.75,35
MarkHensby,70,35
JesperParnevik,70,35
BillyAndrade,70.25,35
D.J.Brigman,70.25,35
DavidSutherland,70.25,35
CliffKresge,70.5,35
SteveLowery,70.5,35
PatPerez,70.5,35
DavidBranshaw,70.5,35
DeanWilson,70.5,35
BillHaas,70.75,35
KennyPerry,70.75,35
ArjunAtwal,70.75,35
JoseCoceres,70.75,35
GlenDay,70.75,35
ChrisDiMarco,71,35
CaseyWittenberg,71,35
BillGlasson,71.25,35
CoreyPavin,71.25,35
DavidPeoples,71.25,35
CraigPerks,71.25,35
BrettQuigley,71.25,35
CraigBarlow,71.25,35
ChadCampbell,71.25,35
JoeySindelar,71.25,35
RolandThatcher,71.25,35
BobTway,71.25,35
DudleyHart,71.5,35
RichardS.Johnson,71.5,35
DavidEdwards,71.5,35
RogerTambellini,71.5,35
DavidFrost,71.75,35
DavisLoveIII,71.75,35
JasonBohn,71.75,35
GregChalmers,71.75,35
JonathanByrd,72,35
EstebanToledo,72,35
TommyTolles,72,35
FredFunk,72.25,35
TimPetrovic,72.25,35
MarkBrooks,72.25,35
JimRutledge,72.25,35
